year;index;data-afisare;data-creare;data-cerere;nr.cerere;regim-h;actiune;tip-lucrari;adresa;titlu
2018;36;12-01-2018;16-12-2017;565885;11-12-2017;;bransare,amplasare;;"judetul Cluj, Stefan Metes, nr. 7";"BRANSAMENT GAZE NATURALE PRESIUNE REDUSA. In urmatoarele conditii: Lucrarile se vor executa in baza autorizatiei de spargere, cu respectarea conditiilor din avizele si studiile obtinute. La finalizarea lucrarii terenul se va readuce in starea initiala.  Executantul va obtine acordul Politiei Rutiere Cluj inainte de inceperea lucrarilor, pentru semnalizarea corespunzatoare a acestora si impunerea restrictiilor pe drumul public. Amplasarea cutiilor aferente PRM-urilor existente/propuse se va realiza la limita dintre proprietatile private si domeniul public, fara afectarea domeniului public."
2018;37;12-01-2018;08-01-2018;567858;11-12-2017;;bransare,amplasare;;"judetul Cluj, Strada Papilian Victor, nr. 16";"BRANSAMENT GAZE NATURALE PRESIUNE REDUSA SI POST DE REGLARE. In urmatoarele conditii: Lucrarile se vor executa in baza autorizatiei de spargere, cu respectarea conditiilor din avizele si studiile obtinute. La finalizarea lucrarii terenul se va readuce in starea initiala.  Executantul va obtine acordul Politiei Rutiere Cluj inainte de inceperea lucrarilor, pentru semnalizarea corespunzatoare a acestora si impunerea restrictiilor pe drumul public. Amplasarea cutiilor aferente PRM-urilor existente/propuse se va realiza la limita dintre proprietatile private si domeniul public, fara afectarea domeniului public"
2018;38;15-01-2018;04-01-2018;570445;13-12-2017;;construire;;"judetul Cluj, Nicolae Corhes, nr. 18 prov.";"BRANSAMENT ELECTRIC MONOFAZIC ( în montaj subteran)"
2018;39;16-01-2018;16-01-2018;486166;25-10-2017;;amplasare;marcare;"judetul Cluj, Fabricii nr.1, bl.M5, ap.tronson IB";"Amplasare firma luminoasa pe fatada cladirii cu caracter provizoriu si demontabil"
2018;40;16-01-2018;16-01-2018;528377;17-11-2017;S+P+E;construire,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Voronet nr. 78Eprovizoriu";"Locuinta  unifamiliala cu regimul de inaltime S+P+E si amenajari exterioare, conform Sentintei Civile nr.1265/2017 pronuntata de Tribunalul Cluj in dosarul nr. 4594/117/2016, definitiva prin Decizia  Civila  nr. 4942/2017 pronuntata de Curtea de Apel Cluj"
2018;41;16-01-2018;16-01-2018;555415;04-12-2017;;renovare,modificari interioare,amplasare;;"judetul Cluj, Strada Miraslau, nr. 4";"REFATADIZARE IMOBIL EXISTENT – COMPLEX FORTUNA, MODIFICARI INTERIOARE CU PASTRAREA FUNCTIUNII, AMPLASARE FIRMA PE FATADA"
2018;42;16-01-2018;19-12-2017;565892;11-12-2017;;bransare;;"judetul Cluj, Voievod Menumorut, nr. 14";"BRANSAMENT GAZE NATURALE PRESIUNE REDUSA"
2018;43;16-01-2018;19-12-2017;566539;11-12-2017;P+M;modificare solutie,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare,amenajari interioare;"judetul Cluj, Pintea Viteazul, nr. 3A";"MODIFICARE DE SOLUTIE LA LOCUINTA FAMILIALA CU 2 UNITATI LOCATIVE P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE AUTORIZATE CU A.C. NR.1363/10.08.2016 Modificari propuse: recompartimentari interioare, modificare fatade si amenajari exterioare – cu incadrarea in limitele avizelor/acordurilor obtinute pentru autorizatia initiala."
2018;44;16-01-2018;19-12-2017;574604;14-12-2017;;amenajare;locuinte unifamiliale-izolate,imprejmuire;"judetul Cluj, Tache Ionescu, nr. 76";"REABILITARE CASA EXISTENTA, IMPREJMUIRE, AMENAJARE INCINTA"
2018;45;17-01-2018;09-01-2018;574541;14-12-2017;P+E;construire;locuinte unifamiliale-izolate;"judetul Cluj, Strungarilor, nr. 1-3";"CONSTRUIRE LOCUINTA UNIFAMILIALA, REGIM DE INALTIME P+E"
2018;46;17-01-2018;10-01-2018;581819;19-12-2017;D+P+E;modificare solutie,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Fagului, nr. 63-69";"MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA INITIAL CU A.C. NR.133/01.02.2016 „CASA UNIFAMILIALA D+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE"
2018;47;17-01-2018;09-01-2018;558132;05-12-2017;P+M;construire,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Strada Ghioceilor, nr. 9";"LOCUINTA UNIFAMILIALA CU REGIM DE INALTIME P+M, SI AMENAJARI EXTERIOARE"
2018;48;17-01-2018;17-01-2018;517926;13-11-2017;P+E;extindere,etajare,reparatie,modificare solutie,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Ion Budai Deleanu, nr. 29";"MODIFICARE DE SOLUTIE AUTORIZATA INITIAL CU A.C. nr.163/24.02.2014 PENTRU REPARATII CAPITALE, EXTINDERE SI ETAJARE LOCUINTA UNIFAMILIALA CU REGIM FINAL DE INALTIME P+E, REFACERE IMPREJMUIRE LA STRADA, AMENAJARI EXTERIOARE."
2018;49;17-01-2018;09-01-2018;557689;05-12-2017;;amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Eugen Brote, nr. 5";"CONSTR LOCUINTA UNIFAMILIALA IMPREJMUIRE AMENAJARI EXTERIOARE"
2018;50;17-01-2018;12-01-2018;580353;19-12-2017;d+p+e+m;amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Cale Manastur, nr. 13A";"INTRARE IN LEGALITATE CONFORM PROCESULUI VERBAL DE CONSTATARE SI SANCTIONARE A CONTRAVENTIILOR NR.080503 DIN 24.07.2017 LA CASA FAMILIALA d+p+e+m,imprejmuire si amenajari exterioare,A.C.INITIALA NR.469 DIN 23.04.2013.SE PROPUN 5 UNITATI LOCATIVE."
2018;51;18-01-2018;19-12-2017;557729;05-12-2017;Dp+P;construire,modificare solutie,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Remenyik Sandor, nr. 6 provizoriu";"PROIECT MODIFICATOR - CONSTRUIRE CASA UNIFAMILIALA Dp+P, IMPREJMUIRE, AMENAJARI EXTERIOARE"
2018;52;18-01-2018;05-01-2018;568905;12-12-2017;PARTER;construire,extindere;balcon;"judetul Cluj, municipiul Cluj-Napoca, Strada Fantanele, nr. 5, et. P, ap. 20";"CONSTRUIRE BALCON LA PARTER LA AP.20"
2018;53;18-01-2018;05-01-2018;572248;13-12-2017;;construire;;"judetul Cluj, municipiul Cluj-Napoca, Strada Vasile Stoica, nr. 16";"BRANSAMENT ELECTRIC"
2018;54;18-01-2018;08-01-2018;584415;20-12-2017;;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, municipiul Cluj-Napoca, Predeal, Strada, nr. 40C";"LOCUINTA CU DOUA UNITATI LOCATIVE, IMPREJMUIRE, AMENAJARI EXTERIOARE"
2018;55;18-01-2018;03-01-2018;587714;22-12-2017;P+E,S+P+E;modificare solutie,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Remenyk Sandor,, nr. 31";"Modificare solutie autorizata cu AC nr. 1739 din 30.09.2016 pentru Locuinta unifamiliala cu regim de inaltime P+E, amenajari exterioare REGIM FINAL DE INALTIME S+P+E Nota: Lucrarile se afla in executie si au fost autorizate initial cu AC nr. 1739 din 30.09.2016 Modificarile propuse:realizare subsol, planimetria si volumetria constructiei se incadreaza in limitele avizelor si acordurilor obtinute"
2018;56;19-01-2018;16-01-2018;16542;11-01-2018;;bransare;;"judetul Cluj, Aleea Recoltei   nr. 31";"BRANSAMENT APĂ  ,  RACORD  CANAL MENAJER ȘI PLUVIAL"
2018;57;19-01-2018;15-01-2018;18795;12-01-2018;;bransare;;"judetul Cluj,  Antim Ivireanu nr. 6";"BRANSAMENT APĂ  ,  RACORD  CANAL MENAJER ȘI PLUVIAL  ."
2018;58;19-01-2018;16-01-2018;16145;11-01-2018;;bransare;;"judetul Cluj, Minervei, nr. 2B";"BRANSAMENT GAZE NATURALE"
2018;59;19-01-2018;12-01-2018;583808;20-12-2017;;bransare;;"judetul Cluj, Strada Fagului, nr. 45/A";"BRANSAMENT GAZE NATURALE PRESIUNE REDUSA SI POST REGLARE"
2018;60;19-01-2018;15-01-2018;575837;15-12-2017;;bransare;;"judetul Cluj, Grigore Antipa, nr. 24 provizoriu";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSĂ ( in montaj subteran ) si P.R."
2018;61;19-01-2018;15-01-2018;582134;19-12-2017;;bransare;;"judetul Cluj, Recoltei, nr. 5";"BRANSAMENT APA SI RACORD CANAL (MENAJER SI PLUVIAL). In urmatoarele conditii: Lucrarile se vor executa in baza autorizatiei de spargere, cu respectarea conditiilor din avizele si studiile obtinute. La finalizarea lucrarii terenul se va readuce in starea initiala.  Executantul va obtine acordul Politiei Rutiere Cluj inainte de inceperea lucrarilor, pentru semnalizarea corespunzatoare a acestora si impunerea restrictiilor pe drumul public."
2018;62;19-01-2018;15-01-2018;569630;12-12-2017;D+P+M;construire,extindere,modificari interioare,amenajare;locuinte unifamiliale-izolate,imprejmuire,balcon,amenajari exterioare;"judetul Cluj, Strada Lovinescu Eugen, nr. 5C";"MODIFICARI PE PARCURSUL EXECUTIEI LA LUCRARI DE CONSTRUIRE LOCUINTA UNIFAMILIALĂ D+P+M, IMPREJMUIRE, AMENAJARI EXTERIOARE, AUTORIZATE CU A.C. nr.1537/05.12.2013. Modificarile propuse: modificari interioare, realizarea unui balcon in plus la etaj si modificare fatade, se incadreaza in limitele avizelor si acordurilor obtinute."
2018;63;22-01-2018;22-01-2018;17074;11-01-2018;;bransare;;"judetul Cluj, STRADA DEALUL FĂNAȚELOR  nr.  24 prov., 24A prov, etc.";"PRELUNGIRE CONDUCTĂ DE APĂ ȘI  CANALIZARE MENAJERĂ  , 15 BRANȘAMENTE APĂ , 15 RACORDURI CANAL MENAJER  ȘI   REFACERE DRUM."
2018;64;23-01-2018;17-01-2018;21993;16-01-2018;P;construire,urgenta;;"judetul Cluj, Unirii, Piata, nr. 22";"INTERVENTIE IN PRIMA URGENTA IN VEDEREA PUNERII IN SIGURANTA A ELEMENTELOR SI PARTILOR DE CONSTRUCTIE CARE PREZINTA PERICOL PUBLIC LA IMOBILELE SITUATE IN „ANSAMBLUL URBAN-CENTRUL ISTORIC AL ORASULUI CLUJ-NAPOCA” (indepartarea tencuielilor si ornamentelor desprinse de pe peretii exteriori si de pe streasina, repararea defectiunilor invelitorii si a instalatiei de colectare si evacuare a apelor meteorice) In urmatoarele conditii: Conform Legii nr.50/1991, republicată, art.7, alin.(16), proiectul pentru autorizarea executarii lucrarilor de construire/desfiintare, proiectul tehnic P.T., detaliile de executie D.E.– vor fi elaborate si aprobate pe parcursul sau la incheierea executarii lucrarilor, cu respectarea avizelor si acordurilor, precum si, dupa caz, a actului administrativ al autoritatii competente pentru protectia mediului."
2018;65;25-01-2018;17-01-2018;10770;09-01-2018;;renovare;;"judetul Cluj, Alee Azuga, nr. 5";"REABILITARE TERMICĂ  , REFAȚADIZARE ȘI ÎNCHIDERE BALCOANE LA BLOC DE LOCUINȚE EXISTENT."
2018;66;25-01-2018;10-01-2018;576163;15-12-2017;;bransare;;"judetul Cluj, Aleea Nectarului  nr. 1";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
2018;67;25-01-2018;25-01-2018;586961;21-12-2017;;extindere,bransare;;"judetul Cluj, UNĂ ZIUA NR. 74, 74B, 74C, 76, 76B, 76C";"EXTINDERE  CONDUCTĂ  GAZ DE PRESIUNE REDUSĂ , ȘASE BRANSAMENTE DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  6  P.R.  ȘI REFACERE DRUM."
2018;68;25-01-2018;10-01-2018;574252;14-12-2017;;bransare,amplasare;;"judetul Cluj, Bradutului,Strada, nr. 25 pr";"3 BRANSAMENTE GAZE NATURALE. In urmatoarele conditii: Lucrarile se vor executa in baza autorizatiei de spargere, cu respectarea conditiilor din avizele si studiile obtinute. La finalizarea lucrarii terenul se va readuce in starea initiala.  Executantul va obtine acordul Politiei Rutiere Cluj inainte de inceperea lucrarilor, pentru semnalizarea corespunzatoare a acestora si impunerea restrictiilor pe drumul public. Amplasarea cutiilor aferente PRM-urilor existente/propuse se va realiza la limita dintre proprietatile private si domeniul public, fara afectarea domeniului public."
2018;69;25-01-2018;18-01-2018;585316;21-12-2017;;bransare,amplasare;;"judetul Cluj, Alee Gala Galaction, nr. 17 pr";"BRANSAMENT GAZE NATURALE PRESIUNE REDUSA. In urmatoarele conditii: Lucrarile se vor executa in baza autorizatiei de spargere, cu respectarea conditiilor din avizele si studiile obtinute. La finalizarea lucrarii terenul se va readuce in starea initiala.  Executantul va obtine acordul Politiei Rutiere Cluj inainte de inceperea lucrarilor, pentru semnalizarea corespunzatoare a acestora si impunerea restrictiilor pe drumul public. Amplasarea cutiilor aferente PRM-urilor existente/propuse se va realiza la limita dintre proprietatile private si domeniul public, fara afectarea domeniului public."
2018;70;25-01-2018;17-01-2018;588750;22-12-2017;;bransare;;"judetul Cluj,  CUZA VODĂ , B.S.DELAVRANCEA , ALVERNA, SPINOASĂ, TĂIETURA TURCULUI , CIREȘILOR , STĂNESCU POPA , NIRAJULUI ȘI   PLANOARELOR -ZBORULUI";"ÎNLOCUIREA REȚELELOR DE APĂ POTABILĂ/CANALIZARE ÎN MUNICIPIUL CLUJ-NAPOCA : STR. CUZA VODĂ , B.S.DELAVRANCEA , ALVERNA, SPINOASĂ, TĂIETURA TURCULUI , CIREȘILOR , STĂNESCU POPA , NIRAJULUI ȘI TRAIAN VUIA- PLANOARELOR -ZBORULUI- CONDUCTĂ DE REFULARE."
2018;71;25-01-2018;10-01-2018;6330;05-01-2018;;construire;;"judetul Cluj, SFÎNTA MARIA 7 PROV.";"BRANSAMENT DE APA"
2018;72;25-01-2018;11-01-2018;12114;09-01-2018;;construire;imprejmuire;"judetul Cluj, ALEEA RECOLETI NR.17";"ÎMPREJMUIRE TEREN"
2018;73;25-01-2018;12-01-2018;14450;10-01-2018;S+P+E;modificari interioare,modificare solutie;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Aleea Dariu Pop  nr.8";"MODIFICARE DE SOLUŢIE CONSTRUCTIVĂ AUTORIZATĂ CU NR. A.C. NR. 1727 DIN 29.09.2016 emisă pentru  :  CASĂ DE VACANȚĂ  , ÎMPREJMUIRE TEREN ŞI AMENAJĂRI EXTERIOARE  , cu regim de înălțime S+P+E   .  Modificările  propuse  sunt următoarele:  modificare  dimensiuni în plan , modificare goluri fațade_, modificări interioare . Modificările propuse se   incadrează  in  limitele avizelor şi acordurilor inițiale."
2018;74;25-01-2018;12-01-2018;14613;10-01-2018;;bransare;;"judetul Cluj, Oasului, nr. 86-90 corp N1,O,N2";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSĂ ( in montaj subteran ) si P.R."
2018;75;25-01-2018;15-01-2018;16148;11-01-2018;;bransare;;"judetul Cluj, VORONEȚ  NR. 85 D";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
