year;number
2014;288
2014;289
2014;290
2014;291
2014;292
2014;293
2014;294
2014;295
2014;296
2014;297
2014;298
2014;299
2014;300
2014;301
2014;302
2014;303
2014;304
2014;305
2014;306
2014;307
2014;308
2014;309
2014;310
2014;311
2014;312
2014;313
2014;314
2014;315
2014;316
2014;317
2014;318
2014;319
2014;320
2014;321
2014;322
2014;323
2014;324
2014;325
2014;326
2014;327
2014;328
2014;329
2014;330
2014;331
2014;332
2014;333
2014;334
2014;335
2014;336
2014;337
2014;338
2014;339
2014;340
2014;341
2014;342
2014;343
2014;344
2014;345
2014;346
2014;347
2014;348
2014;349
2014;350
2014;351
2014;352
2014;354
2014;355
2014;356
2014;357
2014;358
2014;359
2014;360
2014;361
2014;362
2014;363
2014;364
2014;365
2014;366
2014;367
2014;368
2014;369
2014;370
2014;371
2014;372
2014;373
2014;374
2014;375
2014;376
2014;377
2014;378
2014;379
2014;380
2014;381
2014;382
2014;383
2014;384
2014;385
2014;386
2014;387
2014;388
2014;389
2014;390
2014;391
2014;392
2014;393
2014;394
2014;395
2014;396
2014;397
2014;398
2014;399
2014;400
2014;401
2014;402
2014;403
2014;404
2014;405
2014;406
2014;407
2014;408
2014;409
2014;410
2014;411
2014;412
2014;413
2014;414
2014;415
2014;416
2014;417
2014;418
2014;419
2014;420
2014;421
2014;422
2014;423
2014;424
2014;425
2014;426
2014;427
2014;428
2014;429
2014;430
2014;431
2014;432
2014;433
2014;434
2014;435
2014;436
2014;437
2014;438
2014;439
2014;440
2014;441
2014;442
2014;443
2014;444
2014;445
2014;446
2014;447
2014;448
2014;449
2014;450
2014;451
2014;452
2014;453
2014;455
2014;456
2014;457
2014;458
2014;459
2014;460
2014;461
2014;462
2014;464
2014;465
2014;466
2014;467
2014;468
2014;469
2014;470
2014;471
2014;472
2014;473
2014;474
2014;475
2014;476
2014;477
2014;478
2014;479
2014;480
2014;481
2014;482
2014;483
2014;484
2014;485
2014;486
2014;487
2014;488
2014;489
2014;490
2014;491
2014;492
2014;493
2014;494
2014;495
2014;496
2014;497
2014;498
2014;499
2014;500
2014;501
2014;502
2014;503
2014;504
2014;505
2014;506
2014;507
2014;508
2014;509
2014;510
2014;511
2014;512
2014;513
2014;514
2014;515
2014;516
2014;517
2014;518
2014;519
2014;521
2014;522
2014;523
2014;524
2014;525
2014;526
2014;527
2014;528
2014;529
2014;530
2014;531
2014;532
2014;533
2014;534
2014;535
2014;536
2014;537
2014;538
2014;539
2014;540
2014;541
2014;542
2014;543
2014;544
2014;545
2014;546
2014;547
2014;548
2014;549
2014;550
2014;551
2014;552
2014;553
2014;554
2014;555
2014;556
2014;557
2014;558
2014;559
2014;560
2014;561
2014;562
2014;563
2014;564
2014;565
2014;566
2014;567
2014;568
2014;569
2014;570
2014;571
2014;572
2014;573
2014;574
2014;576
2014;577
2014;578
2014;579
2014;580
2014;581
2014;582
2014;583
2014;584
2014;585
2014;586
2014;587
2014;588
2014;589
2014;590
2014;591
2014;592
2014;593
2014;594
2014;595
2014;596
2014;597
2014;598
2014;599
2014;600
2014;601
2014;602
2014;603
2014;604
2014;605
2014;606
2014;607
2014;608
2014;609
2014;610
2014;611
2014;612
2014;613
2014;614
2014;615
2014;616
2014;617
2014;618
2014;619
2014;620
2014;621
2014;622
2014;623
2014;624
2014;625
2014;626
2014;627
2014;628
2014;629
2014;630
2014;631
2014;632
2014;633
2014;634
2014;635
2014;636
2014;637
2014;639
2014;640
2014;641
2014;642
2014;643
2014;644
2014;645
2014;646
2014;647
2014;648
2014;649
2014;650
2014;651
2014;652
2014;653
2014;654
2014;655
2014;656
2014;657
2014;658
2014;659
2014;660
2014;661
2014;662
2014;663
2014;664
2014;665
2014;666
2014;667
2014;668
2014;669
2014;670
2014;671
2014;672
2014;673
2014;674
2014;675
2014;676
2014;677
2014;678
2014;679
2014;680
2014;681
2014;682
2014;683
2014;684
2014;685
2014;686
2014;687
2014;688
2014;689
2014;690
2014;691
2014;692
2014;693
2014;694
2014;695
2014;696
2014;697
2014;698
2014;699
2014;700
2014;701
2014;702
2014;703
2014;704
2014;705
2014;706
2014;707
2014;708
2014;709
2014;710
2014;711
2014;712
2014;713
2014;714
2014;715
2014;716
2014;717
2014;718
2014;719
2014;720
2014;721
2014;722
2014;723
2014;724
2014;725
2014;726
2014;727
2014;728
2014;729
2014;730
2014;731
2014;732
2014;733
2014;734
2014;735
2014;736
2014;737
2014;738
2014;739
2014;740
2014;741
2014;742
2014;743
2014;744
2014;745
2014;746
2014;747
2014;748
2014;749
2014;750
2014;751
2014;752
2014;753
2014;754
2014;755
2014;756
2014;757
2014;758
2014;759
2014;760
2014;761
2014;762
2014;763
2014;764
2014;765
2014;766
2014;767
2014;768
2014;769
2014;770
2014;771
2014;772
2014;773
2014;774
2014;775
2014;776
2014;777
2014;778
2014;779
2014;780
2014;781
2014;782
2014;783
2014;784
2014;785
2014;786
2014;787
2014;788
2014;789
2014;790
2014;791
2014;792
2014;793
2014;794
2014;795
2014;796
2014;797
2014;798
2014;799
2014;800
2014;801
2014;802
2014;803
2014;804
2014;805
2014;806
2014;807
2014;808
2014;809
2014;810
2014;811
2014;812
2014;813
2014;814
2014;815
2014;816
2014;817
2014;818
2014;819
2014;820
2014;821
2014;822
2014;823
2014;824
2014;826
2014;828
2014;829
2014;830
2014;831
2014;832
2014;833
2014;834
2014;835
2014;836
2014;837
2014;838
2014;839
2014;840
2014;841
2014;842
2014;843
2014;844
2014;845
2014;846
2014;847
2014;848
2014;849
2014;850
2014;851
2014;852
2014;853
2014;854
2014;855
2014;856
2014;857
2014;858
2014;859
2014;860
2014;861
2014;862
2014;863
2014;864
2014;865
2014;866
2014;867
2014;868
2014;869
2014;870
2014;871
2014;872
2014;873
2014;874
2014;875
2014;876
2014;877
2014;878
2014;879
2014;880
2014;881
2014;882
2014;883
2014;884
2014;885
2014;886
2014;887
2014;888
2014;889
2014;890
2014;891
2014;892
2014;893
2014;894
2014;895
2014;896
2014;897
2014;898
2014;899
2014;900
2014;901
2014;902
2014;903
2014;904
2014;905
2014;906
2014;907
2014;908
2014;909
2014;911
2014;912
2014;913
2014;914
2014;915
2014;916
2014;917
2014;918
2014;919
2014;920
2014;921
2014;922
2014;923
2014;924
2014;925
2014;926
2014;927
2014;928
2014;929
2014;930
2014;931
2014;932
2014;933
2014;934
2014;935
2014;936
2014;937
2014;938
2014;939
2014;940
2014;941
2014;942
2014;943
2014;944
2014;945
2014;946
2014;947
2014;948
2014;949
2014;950
2014;951
2014;952
2014;953
2014;954
2014;955
2014;956
2014;957
2014;958
2014;959
2014;960
2014;961
2014;962
2014;963
2014;964
2014;965
2014;966
2014;967
2014;968
2014;969
2014;970
2014;971
2014;972
2014;973
2014;974
2014;975
2014;976
2014;977
2014;978
2014;979
2014;980
2014;981
2014;982
2014;983
2014;984
2014;985
2014;986
2014;987
2014;988
2014;989
2014;990
2014;991
2014;992
2014;993
2014;994
2014;995
2014;996
2014;997
2014;998
2014;999
2014;1000
2014;1001
2014;1002
2014;1003
2014;1004
2014;1005
2014;1006
2014;1007
2014;1008
2014;1009
2014;1010
2014;1011
2014;1012
2014;1013
2014;1014
2014;1015
2014;1016
2014;1017
2014;1018
2014;1019
2014;1020
2014;1021
2014;1022
2014;1023
2014;1024
2014;1025
2014;1026
2014;1027
2014;1028
2014;1029
2014;1030
2014;1031
2014;1032
2014;1033
2014;1034
2014;1035
2014;1036
2014;1037
2014;1038
2014;1039
2014;1040
2014;1041
2014;1042
2014;1043
2014;1044
2014;1045
2014;1046
2014;1047
2014;1048
2014;1049
2014;1050
2014;1051
2014;1052
2014;1053
2014;1054
2014;1055
2014;1056
2014;1057
2014;1058
2014;1059
2014;1060
2014;1061
2014;1062
2014;1063
2014;1064
2014;1065
2014;1066
2014;1067
2014;1068
2014;1069
2014;1070
2014;1071
2014;1072
2014;1073
2014;1074
2014;1075
2014;1076
2014;1077
2014;1078
2014;1079
2014;1080
2014;1081
2014;1082
2014;1083
2014;1084
2014;1085
2014;1086
2014;1087
2014;1088
2014;1089
2014;1090
2014;1091
2014;1092
2014;1093
2014;1094
2014;1095
2014;1096
2014;1097
2014;1098
2014;1099
2014;1100
2014;1101
2014;1102
2014;1103
2014;1104
2014;1105
2014;1106
2014;1107
2014;1108
2014;1109
2014;1110
2014;1111
2014;1112
2014;1113
2014;1114
2014;1115
2014;1116
2014;1117
2014;1118
2014;1119
2014;1120
2014;1121
2014;1122
2014;1123
2014;1124
2014;1125
2014;1126
2014;1127
2014;1128
2014;1129
2014;1130
2014;1131
2014;1132
2014;1133
2014;1134
2014;1135
2014;1136
2014;1137
2014;1138
2014;1139
2014;1140
2014;1141
2014;1142
2014;1143
2014;1144
2014;1145
2014;1146
2014;1147
2014;1148
2014;1149
2014;1150
2014;1152
2014;1153
2014;1154
2014;1155
2014;1156
2014;1157
2014;1158
2014;1159
2014;1160
2014;1161
2014;1162
2014;1163
2014;1164
2014;1165
2014;1166
2014;1167
2014;1168
2014;1169
2014;1170
2014;1171
2014;1172
2014;1173
2014;1174
2014;1175
2014;1176
2014;1177
2014;1178
2014;1179
2014;1180
2014;1181
2014;1182
2014;1183
2014;1184
2014;1185
2014;1186
2014;1187
2014;1188
2014;1189
2014;1190
2014;1191
2014;1192
2014;1193
2014;1194
2014;1195
2014;1196
2014;1197
2014;1198
2014;1199
2014;1200
2014;1201
2014;1202
2014;1203
2014;1204
2014;1205
2014;1206
2014;1207
2014;1208
2014;1209
2014;1210
2014;1211
2014;1212
2014;1213
2014;1214
2014;1215
2014;1216
2014;1217
2014;1218
2014;1219
2014;1220
2014;1221
2014;1222
2014;1223
2014;1224
2014;1225
2014;1226
2014;1227
2014;1228
2014;1229
2014;1230
2014;1231
2014;1232
2014;1233
2014;1234
2014;1235
2014;1236
2014;1237
2014;1238
2014;1239
2014;1240
2014;1241
2014;1242
2014;1243
2014;1244
2014;1245
2014;1246
2014;1247
2014;1248
2014;1249
2014;1250
2014;1251
2014;1252
2014;1253
2014;1254
2014;1255
2014;1256
2014;1257
2014;1258
2014;1259
2014;1260
2014;1261
2014;1262
2014;1263
2014;1264
2014;1265
2014;1266
2014;1268
2014;1269
2014;1270
2014;1271
2014;1272
2014;1273
2014;1274
2014;1275
2014;1276
2014;1277
2014;1278
2014;1279
2014;1280
2014;1281
2014;1282
2014;1283
2014;1284
2014;1285
2014;1286
2014;1287
2014;1288
2014;1289
2014;1290
2014;1291
2014;1292
2014;1293
2014;1294
2014;1295
2014;1296
2014;1297
2014;1298
2014;1299
2014;1300
2014;1301
2014;1302
2014;1303
2014;1304
2014;1305
2014;1306
2014;1307
2014;1308
2014;1309
2014;1310
2014;1311
2014;1312
2014;1313
2014;1314
2014;1315
2014;1316
2014;1317
2014;1318
2014;1319
2014;1320
2014;1321
2014;1322
2014;1323
2014;1324
2014;1325
2014;1326
2014;1327
2014;1328
2014;1329
2014;1330
2014;1331
2014;1332
2014;1333
2014;1334
2014;1335
2014;1336
2014;1337
2014;1338
2014;1339
2014;1340
2014;1341
2014;1342
2014;1343
2014;1344
2014;1345
2014;1346
2014;1347
2014;1348
2014;1349
2014;1350
2014;1351
2014;1352
2014;1353
2014;1355
2014;1356
2014;1357
2014;1358
2014;1359
2014;1360
2014;1361
2014;1362
2014;1363
2014;1364
2014;1365
2014;1366
2014;1367
2014;1368
2014;1369
2014;1370
2014;1371
2014;1372
2014;1373
2014;1374
2014;1375
2014;1376
2014;1377
2014;1378
2014;1379
2014;1380
2014;1381
2014;1382
2014;1383
2014;1384
2014;1385
2014;1388
2014;1389
2014;1390
2014;1391
2014;1392
2014;1393
2014;1394
2014;1395
2014;1396
2014;1397
2014;1398
2014;1399
2014;1400
2014;1401
2014;1402
2014;1403
2014;1404
2014;1405
2014;1406
2014;1407
2014;1408
2014;1409
2014;1410
2014;1411
2014;1412
2014;1413
2014;1414
2014;1415
2014;1416
2014;1417
2014;1418
2014;1419
2014;1420
2014;1421
2014;1422
2014;1423
2014;1424
2014;1425
2014;1426
2014;1427
2014;1428
2014;1429
2014;1430
2014;1431
2014;1432
2014;1433
2014;1434
2014;1435
2014;1436
2014;1437
2014;1438
2014;1439
2014;1440
2014;1441
2014;1442
2014;1443
2014;1444
2014;1445
2014;1446
2014;1447
2014;1448
2014;1449
2014;1450
2014;1451
2014;1452
2014;1453
2014;1454
2014;1455
2014;1456
2014;1457
2014;1458
2014;1459
2014;1460
2014;1461
2014;1462
2014;1463
2014;1464
2014;1465
2014;1466
2014;1467
2014;1468
2014;1469
2014;1470
2014;1471
2014;1472
2014;1473
2014;1474
2014;1475
2014;1476
2014;1477
2014;1478
2014;1479
2014;1480
2014;1481
2014;1482
2014;1483
2014;1484
2014;1485
2014;1486
2014;1487
2014;1488
2014;1489
2014;1490
2014;1491
2014;1492
2014;1493
2014;1494
